Artist,Song,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Matthew West,"Hello, My Name Is",2XEdrmqNM9ZQQ24ViuceB0,0.595,0.894,11.0,-4.115,1.0,0.0323,0.000583,1.24e-06,0.326,0.643,101.987,audio_features,spotify:track:2XEdrmqNM9ZQQ24ViuceB0,https://api.spotify.com/v1/tracks/2XEdrmqNM9ZQQ24ViuceB0,https://api.spotify.com/v1/audio-analysis/2XEdrmqNM9ZQQ24ViuceB0,223427.0,4.0
Chris Tomlin,Whom Shall I Fear (God Of Angel Armies),2VuwpxQR7rTPWkoLkpANdz,0.444,0.778,0.0,-3.037,1.0,0.0324,0.051,0.0,0.269,0.42,148.044,audio_features,spotify:track:2VuwpxQR7rTPWkoLkpANdz,https://api.spotify.com/v1/tracks/2VuwpxQR7rTPWkoLkpANdz,https://api.spotify.com/v1/audio-analysis/2VuwpxQR7rTPWkoLkpANdz,267906.0,4.0
Newsboys,We Believe,1dtzjTkNecIRAL4X3u4CtL,0.519,0.76,2.0,-4.41,1.0,0.0349,0.0319,1.59e-05,0.241,0.149,130.03,audio_features,spotify:track:1dtzjTkNecIRAL4X3u4CtL,https://api.spotify.com/v1/tracks/1dtzjTkNecIRAL4X3u4CtL,https://api.spotify.com/v1/audio-analysis/1dtzjTkNecIRAL4X3u4CtL,261693.0,4.0
Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR,0.262,0.361,2.0,-10.187,1.0,0.0333,0.508,0.00268,0.108,0.056,126.786,audio_features,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR,535963.0,4.0
Matt Maher,"Lord, I Need You",4EHWldZTas5KUyFtT0rQlY,0.457,0.451,10.0,-6.997,1.0,0.029,0.517,0.0,0.0928,0.185,74.923,audio_features,spotify:track:4EHWldZTas5KUyFtT0rQlY,https://api.spotify.com/v1/tracks/4EHWldZTas5KUyFtT0rQlY,https://api.spotify.com/v1/audio-analysis/4EHWldZTas5KUyFtT0rQlY,205667.0,4.0
Building 429,Where I Belong,1N2fNKIlJJ6PQgcVD1GrBP,0.536,0.664,11.0,-4.735,1.0,0.0276,0.482,0.0,0.0925,0.38,89.963,audio_features,spotify:track:1N2fNKIlJJ6PQgcVD1GrBP,https://api.spotify.com/v1/tracks/1N2fNKIlJJ6PQgcVD1GrBP,https://api.spotify.com/v1/audio-analysis/1N2fNKIlJJ6PQgcVD1GrBP,200373.0,4.0
Phil Wickham,This Is Amazing Grace,5C64H6dEsQ15bS9gp0D3Xr,0.512,0.814,10.0,-5.467,1.0,0.0327,0.0042,0.0,0.0991,0.273,97.997,audio_features,spotify:track:5C64H6dEsQ15bS9gp0D3Xr,https://api.spotify.com/v1/tracks/5C64H6dEsQ15bS9gp0D3Xr,https://api.spotify.com/v1/audio-analysis/5C64H6dEsQ15bS9gp0D3Xr,279787.0,4.0
Francesca Battistelli,Holy Spirit,0VqMBJyeeRA4I6mSPO5uqZ,0.381,0.532,2.0,-7.842,1.0,0.0372,0.00318,0.0,0.098,0.1,143.774,audio_features,spotify:track:0VqMBJyeeRA4I6mSPO5uqZ,https://api.spotify.com/v1/tracks/0VqMBJyeeRA4I6mSPO5uqZ,https://api.spotify.com/v1/audio-analysis/0VqMBJyeeRA4I6mSPO5uqZ,302577.0,4.0
Big Daddy Weave,Overwhelmed,0UcyrdirFfmpzEKQJ47Ixr,0.527,0.639,0.0,-6.828,1.0,0.0386,0.0752,0.0,0.105,0.197,148.015,audio_features,spotify:track:0UcyrdirFfmpzEKQJ47Ixr,https://api.spotify.com/v1/tracks/0UcyrdirFfmpzEKQJ47Ixr,https://api.spotify.com/v1/audio-analysis/0UcyrdirFfmpzEKQJ47Ixr,329027.0,3.0
Casting Crowns,Broken Together,2PuvIyN4e2w2i4GIjWCqsB,0.342,0.151,10.0,-12.397,1.0,0.0363,0.954,0.0,0.157,0.192,88.358,audio_features,spotify:track:2PuvIyN4e2w2i4GIjWCqsB,https://api.spotify.com/v1/tracks/2PuvIyN4e2w2i4GIjWCqsB,https://api.spotify.com/v1/audio-analysis/2PuvIyN4e2w2i4GIjWCqsB,281427.0,5.0
Jeremy Camp,He Knows,1sglby2dgYxUyca0wcBRhw,0.412,0.876,1.0,-4.592,0.0,0.0461,0.00168,0.000212,0.634,0.368,171.921,audio_features,spotify:track:1sglby2dgYxUyca0wcBRhw,https://api.spotify.com/v1/tracks/1sglby2dgYxUyca0wcBRhw,https://api.spotify.com/v1/audio-analysis/1sglby2dgYxUyca0wcBRhw,208480.0,4.0
Big Daddy Weave,My Story,6Dkou08rjWrgGijVmoAVZp,0.574,0.712,0.0,-6.791,1.0,0.0352,0.0156,0.0,0.103,0.262,140.012,audio_features,spotify:track:6Dkou08rjWrgGijVmoAVZp,https://api.spotify.com/v1/tracks/6Dkou08rjWrgGijVmoAVZp,https://api.spotify.com/v1/audio-analysis/6Dkou08rjWrgGijVmoAVZp,278320.0,4.0
Matthew West,Strong Enough,3b6yQRfPf0wPiEKCTA46ZO,0.373,0.787,9.0,-5.06,1.0,0.0385,0.00599,0.0,0.0675,0.315,159.881,audio_features,spotify:track:3b6yQRfPf0wPiEKCTA46ZO,https://api.spotify.com/v1/tracks/3b6yQRfPf0wPiEKCTA46ZO,https://api.spotify.com/v1/audio-analysis/3b6yQRfPf0wPiEKCTA46ZO,243361.0,4.0
Chris Tomlin,Our God,40lKptao1hxVqA7fd1OOGp,0.509,0.778,11.0,-3.608,1.0,0.0295,0.00998,0.0,0.19,0.216,105.066,audio_features,spotify:track:40lKptao1hxVqA7fd1OOGp,https://api.spotify.com/v1/tracks/40lKptao1hxVqA7fd1OOGp,https://api.spotify.com/v1/audio-analysis/40lKptao1hxVqA7fd1OOGp,285160.0,4.0
Newsboys,God's Not Dead (Like A Lion),0eI19vR5WZ12fuYcEFUVkw,0.516,0.905,11.0,-5.613,1.0,0.0399,0.000479,0.0,0.198,0.612,129.999,audio_features,spotify:track:0eI19vR5WZ12fuYcEFUVkw,https://api.spotify.com/v1/tracks/0eI19vR5WZ12fuYcEFUVkw,https://api.spotify.com/v1/audio-analysis/0eI19vR5WZ12fuYcEFUVkw,258453.0,4.0
Danny Gokey,Tell Your Heart to Beat Again,5aTnHLb3N64yshgD8i5Emn,0.508,0.402,5.0,-7.168,1.0,0.0279,0.691,0.0,0.103,0.196,133.906,audio_features,spotify:track:5aTnHLb3N64yshgD8i5Emn,https://api.spotify.com/v1/tracks/5aTnHLb3N64yshgD8i5Emn,https://api.spotify.com/v1/audio-analysis/5aTnHLb3N64yshgD8i5Emn,233774.0,4.0
Lauren Daigle,How Can It Be,2JEcE2v4tOpKzVZFjpLR59,0.445,0.522,7.0,-5.904,1.0,0.0305,0.0354,0.0,0.109,0.168,75.977,audio_features,spotify:track:2JEcE2v4tOpKzVZFjpLR59,https://api.spotify.com/v1/tracks/2JEcE2v4tOpKzVZFjpLR59,https://api.spotify.com/v1/audio-analysis/2JEcE2v4tOpKzVZFjpLR59,259293.0,4.0
Zach Williams,Chain Breaker,17GmwQ9Q3MTAz05OokmNNB,0.467,0.715,0.0,-5.076,1.0,0.0348,0.0231,0.0,0.144,0.367,156.074,audio_features,spotify:track:17GmwQ9Q3MTAz05OokmNNB,https://api.spotify.com/v1/tracks/17GmwQ9Q3MTAz05OokmNNB,https://api.spotify.com/v1/audio-analysis/17GmwQ9Q3MTAz05OokmNNB,196467.0,4.0
Casting Crowns,"Jesus, Friend Of Sinners",2ex0hGTbxQBBmKEpPwzxOt,0.396,0.695,10.0,-5.492,1.0,0.0411,0.148,0.0,0.201,0.303,147.582,audio_features,spotify:track:2ex0hGTbxQBBmKEpPwzxOt,https://api.spotify.com/v1/tracks/2ex0hGTbxQBBmKEpPwzxOt,https://api.spotify.com/v1/audio-analysis/2ex0hGTbxQBBmKEpPwzxOt,338133.0,4.0
Brandon Heath,Give Me Your Eyes,7HQn99HBIBHWkZfTMR8Kki,0.627,0.663,6.0,-2.714,1.0,0.0329,0.164,0.0,0.118,0.39,90.058,audio_features,spotify:track:7HQn99HBIBHWkZfTMR8Kki,https://api.spotify.com/v1/tracks/7HQn99HBIBHWkZfTMR8Kki,https://api.spotify.com/v1/audio-analysis/7HQn99HBIBHWkZfTMR8Kki,232693.0,4.0
Big Daddy Weave,The Only Name (Yours Will Be),3Ba5WQizFbQPRN7MtlXoTF,0.597,0.834,11.0,-4.307,1.0,0.0301,0.0276,0.0,0.174,0.52,115.981,audio_features,spotify:track:3Ba5WQizFbQPRN7MtlXoTF,https://api.spotify.com/v1/tracks/3Ba5WQizFbQPRN7MtlXoTF,https://api.spotify.com/v1/audio-analysis/3Ba5WQizFbQPRN7MtlXoTF,261880.0,4.0
Lauren Daigle,Trust In You,4908mwb34dqgcaxHeFjitw,0.437,0.647,9.0,-5.371,1.0,0.0371,0.0178,0.0,0.106,0.218,176.032,audio_features,spotify:track:4908mwb34dqgcaxHeFjitw,https://api.spotify.com/v1/tracks/4908mwb34dqgcaxHeFjitw,https://api.spotify.com/v1/audio-analysis/4908mwb34dqgcaxHeFjitw,211600.0,4.0
Jeremy Camp,Walk By Faith,6NXaZTK2rnbA91jOEc3t1h,0.434,0.629,10.0,-4.764,1.0,0.0266,0.137,0.0,0.0909,0.272,153.38,audio_features,spotify:track:6NXaZTK2rnbA91jOEc3t1h,https://api.spotify.com/v1/tracks/6NXaZTK2rnbA91jOEc3t1h,https://api.spotify.com/v1/audio-analysis/6NXaZTK2rnbA91jOEc3t1h,239787.0,3.0
Chris Tomlin,Amazing Grace (My Chains Are Gone),1XRU97Tx69sJGyd9TDvGxY,0.494,0.17,7.0,-10.917,1.0,0.0331,0.84,0.0,0.101,0.159,125.489,audio_features,spotify:track:1XRU97Tx69sJGyd9TDvGxY,https://api.spotify.com/v1/tracks/1XRU97Tx69sJGyd9TDvGxY,https://api.spotify.com/v1/audio-analysis/1XRU97Tx69sJGyd9TDvGxY,268667.0,4.0
Matt Redman,"10,000 Reasons (Bless The Lord) - Live",0fxpHpK3aw2nFWII6yveDD,0.431,0.485,7.0,-8.085,1.0,0.0274,0.452,0.0,0.544,0.367,145.22,audio_features,spotify:track:0fxpHpK3aw2nFWII6yveDD,https://api.spotify.com/v1/tracks/0fxpHpK3aw2nFWII6yveDD,https://api.spotify.com/v1/audio-analysis/0fxpHpK3aw2nFWII6yveDD,342493.0,4.0
Third Day,Soul On Fire (feat. All Sons & Daughters) (feat. All Sons & Daughters),73ZSUS3WLluxgASR1Hp74B,0.501,0.876,1.0,-6.324,1.0,0.0545,0.218,2.39e-05,0.157,0.228,103.974,audio_features,spotify:track:73ZSUS3WLluxgASR1Hp74B,https://api.spotify.com/v1/tracks/73ZSUS3WLluxgASR1Hp74B,https://api.spotify.com/v1/audio-analysis/73ZSUS3WLluxgASR1Hp74B,197707.0,4.0
Tenth Avenue North,By Your Side,6qdpQ6jPiaCYE9Qw4nZVuD,0.454,0.7,7.0,-6.222,1.0,0.0264,0.0649,1.1e-06,0.115,0.0704,130.09,audio_features,spotify:track:6qdpQ6jPiaCYE9Qw4nZVuD,https://api.spotify.com/v1/tracks/6qdpQ6jPiaCYE9Qw4nZVuD,https://api.spotify.com/v1/audio-analysis/6qdpQ6jPiaCYE9Qw4nZVuD,241827.0,4.0
Casting Crowns,If We Are The Body,0IpYDPNzFWxcLgZDkkrc5C,0.527,0.789,6.0,-6.052,0.0,0.0422,0.23,0.0,0.216,0.321,132.042,audio_features,spotify:track:0IpYDPNzFWxcLgZDkkrc5C,https://api.spotify.com/v1/tracks/0IpYDPNzFWxcLgZDkkrc5C,https://api.spotify.com/v1/audio-analysis/0IpYDPNzFWxcLgZDkkrc5C,238960.0,4.0
Chris Tomlin,I Will Follow,6kpAhNL6CYs3NSbFs3tHwf,0.586,0.783,10.0,-3.684,1.0,0.026,0.0617,0.0,0.129,0.483,95.932,audio_features,spotify:track:6kpAhNL6CYs3NSbFs3tHwf,https://api.spotify.com/v1/tracks/6kpAhNL6CYs3NSbFs3tHwf,https://api.spotify.com/v1/audio-analysis/6kpAhNL6CYs3NSbFs3tHwf,220000.0,4.0
Third Day,I Need A Miracle,2gXwMixw0voLNVxPr4Ja6v,0.401,0.698,4.0,-6.321,1.0,0.0393,0.0231,0.0,0.149,0.347,166.373,audio_features,spotify:track:2gXwMixw0voLNVxPr4Ja6v,https://api.spotify.com/v1/tracks/2gXwMixw0voLNVxPr4Ja6v,https://api.spotify.com/v1/audio-analysis/2gXwMixw0voLNVxPr4Ja6v,222547.0,4.0
Sidewalk Prophets,You Love Me Anyway,7KT088cs0FVVQum6IyT0X9,0.401,0.549,4.0,-4.841,1.0,0.0284,0.0854,0.0,0.103,0.19,140.731,audio_features,spotify:track:7KT088cs0FVVQum6IyT0X9,https://api.spotify.com/v1/tracks/7KT088cs0FVVQum6IyT0X9,https://api.spotify.com/v1/audio-analysis/7KT088cs0FVVQum6IyT0X9,260613.0,3.0
Ryan Stevenson,Eye of the Storm (feat. Gabe Real),4Uvjwj4KWFlyCULhR9zeTx,0.305,0.726,9.0,-6.375,1.0,0.061,0.196,0.0,0.464,0.554,82.673,audio_features,spotify:track:4Uvjwj4KWFlyCULhR9zeTx,https://api.spotify.com/v1/tracks/4Uvjwj4KWFlyCULhR9zeTx,https://api.spotify.com/v1/audio-analysis/4Uvjwj4KWFlyCULhR9zeTx,331613.0,4.0
Matthew West,Forgiveness,0CKKKckCxCLgGMBN9r3SCR,0.407,0.669,0.0,-5.166,1.0,0.0337,0.00737,1.13e-05,0.135,0.197,178.21,audio_features,spotify:track:0CKKKckCxCLgGMBN9r3SCR,https://api.spotify.com/v1/tracks/0CKKKckCxCLgGMBN9r3SCR,https://api.spotify.com/v1/audio-analysis/0CKKKckCxCLgGMBN9r3SCR,267347.0,4.0
David Crowder Band,How He Loves,6WSFMa721PvfnspCRsGOMh,0.217,0.466,0.0,-6.156,1.0,0.0346,0.0167,2.58e-05,0.152,0.173,149.398,audio_features,spotify:track:6WSFMa721PvfnspCRsGOMh,https://api.spotify.com/v1/tracks/6WSFMa721PvfnspCRsGOMh,https://api.spotify.com/v1/audio-analysis/6WSFMa721PvfnspCRsGOMh,318693.0,3.0
Jeremy Camp,My God,6zPoEqxQuBzRgTGzbTwSUD,0.439,0.903,10.0,-4.327,1.0,0.0589,0.0103,0.0,0.163,0.458,156.045,audio_features,spotify:track:6zPoEqxQuBzRgTGzbTwSUD,https://api.spotify.com/v1/tracks/6zPoEqxQuBzRgTGzbTwSUD,https://api.spotify.com/v1/audio-analysis/6zPoEqxQuBzRgTGzbTwSUD,238469.0,4.0
Crowder,Come As You Are,6iha1ZUpCGUJrrQLDSFYux,0.457,0.362,0.0,-8.843,1.0,0.0279,0.637,2.77e-05,0.105,0.153,134.835,audio_features,spotify:track:6iha1ZUpCGUJrrQLDSFYux,https://api.spotify.com/v1/tracks/6iha1ZUpCGUJrrQLDSFYux,https://api.spotify.com/v1/audio-analysis/6iha1ZUpCGUJrrQLDSFYux,289747.0,3.0
MercyMe,You Are I Am,1lASamvlWvmggt0askFTq7,0.493,0.811,4.0,-6.014,1.0,0.0457,0.116,0.00642,0.104,0.403,90.003,audio_features,spotify:track:1lASamvlWvmggt0askFTq7,https://api.spotify.com/v1/tracks/1lASamvlWvmggt0askFTq7,https://api.spotify.com/v1/audio-analysis/1lASamvlWvmggt0askFTq7,260493.0,4.0
Zach Williams,Old Church Choir,4F7GcPH79KzsQfNphjtkGx,0.675,0.814,0.0,-5.816,1.0,0.0347,0.125,0.0,0.163,0.607,103.989,audio_features,spotify:track:4F7GcPH79KzsQfNphjtkGx,https://api.spotify.com/v1/tracks/4F7GcPH79KzsQfNphjtkGx,https://api.spotify.com/v1/audio-analysis/4F7GcPH79KzsQfNphjtkGx,176453.0,4.0
Plumb,Need You Now (How Many Times),5RvY3ReERt9o622MqEydNY,0.607,0.686,10.0,-4.611,1.0,0.0306,0.00245,4.56e-06,0.0901,0.268,132.032,audio_features,spotify:track:5RvY3ReERt9o622MqEydNY,https://api.spotify.com/v1/tracks/5RvY3ReERt9o622MqEydNY,https://api.spotify.com/v1/audio-analysis/5RvY3ReERt9o622MqEydNY,252240.0,4.0
Rhett Walker,When Mercy Found Me,51SKBQBJa7XuvMYvfUr5aX,0.36,0.855,3.0,-4.044,1.0,0.0426,0.00723,0.0,0.364,0.305,147.766,audio_features,spotify:track:51SKBQBJa7XuvMYvfUr5aX,https://api.spotify.com/v1/tracks/51SKBQBJa7XuvMYvfUr5aX,https://api.spotify.com/v1/audio-analysis/51SKBQBJa7XuvMYvfUr5aX,238733.0,4.0
Tenth Avenue North,You Are More,72VNLbfQELdPaKMTNjT2eB,0.508,0.589,7.0,-7.204,1.0,0.036,0.0172,0.0,0.129,0.353,132.043,audio_features,spotify:track:72VNLbfQELdPaKMTNjT2eB,https://api.spotify.com/v1/tracks/72VNLbfQELdPaKMTNjT2eB,https://api.spotify.com/v1/audio-analysis/72VNLbfQELdPaKMTNjT2eB,217400.0,4.0
Matt Maher,Because He Lives (Amen),4vhKRjmiboAhfunCabpXap,0.426,0.767,1.0,-4.521,1.0,0.0316,0.269,0.0,0.0996,0.153,83.97,audio_features,spotify:track:4vhKRjmiboAhfunCabpXap,https://api.spotify.com/v1/tracks/4vhKRjmiboAhfunCabpXap,https://api.spotify.com/v1/audio-analysis/4vhKRjmiboAhfunCabpXap,199867.0,4.0
TobyMac,Speak Life,7FO6QgfJRKtEwZiYO0dIO9,0.65,0.888,9.0,-3.35,1.0,0.0515,0.137,0.0,0.0879,0.565,90.013,audio_features,spotify:track:7FO6QgfJRKtEwZiYO0dIO9,https://api.spotify.com/v1/tracks/7FO6QgfJRKtEwZiYO0dIO9,https://api.spotify.com/v1/audio-analysis/7FO6QgfJRKtEwZiYO0dIO9,205080.0,4.0
Tenth Avenue North,Worn,6jAAYLKxXPyeEoddXu6Gf7,0.51,0.42,6.0,-8.014,1.0,0.0312,0.384,0.0,0.102,0.19,125.898,audio_features,spotify:track:6jAAYLKxXPyeEoddXu6Gf7,https://api.spotify.com/v1/tracks/6jAAYLKxXPyeEoddXu6Gf7,https://api.spotify.com/v1/audio-analysis/6jAAYLKxXPyeEoddXu6Gf7,244120.0,4.0
Newsboys,Your Love Never Fails,1KedGIK1fpqpl56GkW5VgB,0.664,0.852,10.0,-5.341,1.0,0.0521,0.00109,0.0,0.0765,0.558,115.0,audio_features,spotify:track:1KedGIK1fpqpl56GkW5VgB,https://api.spotify.com/v1/tracks/1KedGIK1fpqpl56GkW5VgB,https://api.spotify.com/v1/audio-analysis/1KedGIK1fpqpl56GkW5VgB,218200.0,4.0
Sidewalk Prophets,Help Me Find It,1au0woWoLOVWffU7rolXqF,0.457,0.664,3.0,-6.184,1.0,0.0271,0.204,4.33e-06,0.111,0.355,79.019,audio_features,spotify:track:1au0woWoLOVWffU7rolXqF,https://api.spotify.com/v1/tracks/1au0woWoLOVWffU7rolXqF,https://api.spotify.com/v1/audio-analysis/1au0woWoLOVWffU7rolXqF,224493.0,4.0
Tenth Avenue North,Losing,29yJSGtuwJCfpfGW3Upeo6,0.621,0.571,4.0,-7.925,1.0,0.0328,0.118,2.79e-05,0.0961,0.549,149.946,audio_features,spotify:track:29yJSGtuwJCfpfGW3Upeo6,https://api.spotify.com/v1/tracks/29yJSGtuwJCfpfGW3Upeo6,https://api.spotify.com/v1/audio-analysis/29yJSGtuwJCfpfGW3Upeo6,212507.0,4.0
Colton Dixon,You Are,1pl0dR5Of7PFJH6pJwAGQx,0.511,0.818,2.0,-3.587,1.0,0.0304,0.0412,0.0,0.0528,0.351,96.004,audio_features,spotify:track:1pl0dR5Of7PFJH6pJwAGQx,https://api.spotify.com/v1/tracks/1pl0dR5Of7PFJH6pJwAGQx,https://api.spotify.com/v1/audio-analysis/1pl0dR5Of7PFJH6pJwAGQx,202853.0,4.0
Hillary Scott & The Scott Family,Thy Will,1V3eyBz3pfkn9lBOlfle4x,0.373,0.506,0.0,-5.404,0.0,0.0273,0.718,1.03e-06,0.118,0.123,157.742,audio_features,spotify:track:1V3eyBz3pfkn9lBOlfle4x,https://api.spotify.com/v1/tracks/1V3eyBz3pfkn9lBOlfle4x,https://api.spotify.com/v1/audio-analysis/1V3eyBz3pfkn9lBOlfle4x,236200.0,3.0
for KING & COUNTRY,Shoulders,5MCG4XcVcvCOXWpSg2cfRC,0.518,0.744,3.0,-7.106,1.0,0.0351,0.171,7.63e-06,0.109,0.161,98.022,audio_features,spotify:track:5MCG4XcVcvCOXWpSg2cfRC,https://api.spotify.com/v1/tracks/5MCG4XcVcvCOXWpSg2cfRC,https://api.spotify.com/v1/audio-analysis/5MCG4XcVcvCOXWpSg2cfRC,303307.0,4.0
for KING & COUNTRY,The Proof of Your Love,5pNavG44Qct8Vm5vQDDxYF,0.396,0.671,0.0,-6.953,0.0,0.0351,0.0984,0.0,0.0844,0.257,156.072,audio_features,spotify:track:5pNavG44Qct8Vm5vQDDxYF,https://api.spotify.com/v1/tracks/5pNavG44Qct8Vm5vQDDxYF,https://api.spotify.com/v1/audio-analysis/5pNavG44Qct8Vm5vQDDxYF,197320.0,4.0
Sidewalk Prophets,Live Like That,6QbbxQtijqLfUV90Vlm1Xh,0.479,0.893,3.0,-4.134,1.0,0.0476,0.053,0.0,0.0791,0.398,124.062,audio_features,spotify:track:6QbbxQtijqLfUV90Vlm1Xh,https://api.spotify.com/v1/tracks/6QbbxQtijqLfUV90Vlm1Xh,https://api.spotify.com/v1/audio-analysis/6QbbxQtijqLfUV90Vlm1Xh,237199.0,4.0
Building 429,We Won't Be Shaken,1B4L5VRP5fALiYJpHUHhZd,0.433,0.737,10.0,-6.079,1.0,0.0322,0.00309,0.0,0.0707,0.344,158.04,audio_features,spotify:track:1B4L5VRP5fALiYJpHUHhZd,https://api.spotify.com/v1/tracks/1B4L5VRP5fALiYJpHUHhZd,https://api.spotify.com/v1/audio-analysis/1B4L5VRP5fALiYJpHUHhZd,236547.0,4.0
Brandon Heath,Jesus In Disguise,6gAifEnsklSTHLp8XbiuCK,0.514,0.697,8.0,-6.439,0.0,0.026,0.183,4.37e-05,0.358,0.503,83.962,audio_features,spotify:track:6gAifEnsklSTHLp8XbiuCK,https://api.spotify.com/v1/tracks/6gAifEnsklSTHLp8XbiuCK,https://api.spotify.com/v1/audio-analysis/6gAifEnsklSTHLp8XbiuCK,218627.0,4.0
Brandon Heath,Whole Heart,1uyfFrOODBO0dFQkzm0LzA,0.613,0.773,6.0,-3.845,1.0,0.0297,0.416,0.0,0.0875,0.618,96.037,audio_features,spotify:track:1uyfFrOODBO0dFQkzm0LzA,https://api.spotify.com/v1/tracks/1uyfFrOODBO0dFQkzm0LzA,https://api.spotify.com/v1/audio-analysis/1uyfFrOODBO0dFQkzm0LzA,183493.0,4.0
Brandon Heath,I'm Not Who I Was,5JuGTb3UbDZJFPTgqNSFwA,0.783,0.665,9.0,-5.529,1.0,0.0258,0.291,7.66e-05,0.0718,0.653,94.024,audio_features,spotify:track:5JuGTb3UbDZJFPTgqNSFwA,https://api.spotify.com/v1/tracks/5JuGTb3UbDZJFPTgqNSFwA,https://api.spotify.com/v1/audio-analysis/5JuGTb3UbDZJFPTgqNSFwA,199107.0,4.0
Audio Adrenaline,Kings & Queens,0Gpdtq9xCH4hJIHM2B3jip,0.573,0.829,0.0,-5.606,1.0,0.0408,0.0269,0.0,0.113,0.397,128.039,audio_features,spotify:track:0Gpdtq9xCH4hJIHM2B3jip,https://api.spotify.com/v1/tracks/0Gpdtq9xCH4hJIHM2B3jip,https://api.spotify.com/v1/audio-analysis/0Gpdtq9xCH4hJIHM2B3jip,229373.0,4.0
Hillsong UNITED,So Will I (100 Billion X),1ed3wNCecRIp6SugyR0w2J,0.431,0.416,9.0,-10.376,1.0,0.0296,0.0462,2.01e-06,0.144,0.177,127.964,audio_features,spotify:track:1ed3wNCecRIp6SugyR0w2J,https://api.spotify.com/v1/tracks/1ed3wNCecRIp6SugyR0w2J,https://api.spotify.com/v1/audio-analysis/1ed3wNCecRIp6SugyR0w2J,411000.0,4.0
Hillsong UNITED,Wonder,5ffsmOjdQ2R3Te0Sy4kVWw,0.395,0.66,4.0,-8.293,1.0,0.0303,0.00108,0.0,0.11,0.18,88.492,audio_features,spotify:track:5ffsmOjdQ2R3Te0Sy4kVWw,https://api.spotify.com/v1/tracks/5ffsmOjdQ2R3Te0Sy4kVWw,https://api.spotify.com/v1/audio-analysis/5ffsmOjdQ2R3Te0Sy4kVWw,294560.0,4.0
Hillsong UNITED,Touch The Sky,58yhHre6kOePZPD15hZWgP,0.502,0.43,9.0,-9.466,1.0,0.0271,0.263,7.48e-06,0.148,0.217,90.5,audio_features,spotify:track:58yhHre6kOePZPD15hZWgP,https://api.spotify.com/v1/tracks/58yhHre6kOePZPD15hZWgP,https://api.spotify.com/v1/audio-analysis/58yhHre6kOePZPD15hZWgP,262120.0,4.0
Hillsong UNITED,Hosanna,5VlojXyAGM1q9ke2ybxrVT,0.403,0.658,1.0,-4.713,0.0,0.0314,0.0331,0.00137,0.168,0.0897,153.903,audio_features,spotify:track:5VlojXyAGM1q9ke2ybxrVT,https://api.spotify.com/v1/tracks/5VlojXyAGM1q9ke2ybxrVT,https://api.spotify.com/v1/audio-analysis/5VlojXyAGM1q9ke2ybxrVT,330360.0,4.0
Matt Redman,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",2MobJagQB0dGJoRqI8OT0m,0.459,0.561,7.0,-7.091,1.0,0.0271,0.0839,0.0,0.0998,0.306,144.783,audio_features,spotify:track:2MobJagQB0dGJoRqI8OT0m,https://api.spotify.com/v1/tracks/2MobJagQB0dGJoRqI8OT0m,https://api.spotify.com/v1/audio-analysis/2MobJagQB0dGJoRqI8OT0m,256933.0,4.0
Matt Redman,The Heart Of Worship,1WYHvGn6fQZRAmbD5TG51j,0.529,0.244,3.0,-11.625,1.0,0.0283,0.796,4.53e-05,0.105,0.246,139.725,audio_features,spotify:track:1WYHvGn6fQZRAmbD5TG51j,https://api.spotify.com/v1/tracks/1WYHvGn6fQZRAmbD5TG51j,https://api.spotify.com/v1/audio-analysis/1WYHvGn6fQZRAmbD5TG51j,320600.0,4.0
Matt Redman,Blessed Be Your Name,51ndwDACfzlvfOYnwp4ryn,0.465,0.804,11.0,-5.542,1.0,0.0368,0.00124,0.0457,0.541,0.109,116.005,audio_features,spotify:track:51ndwDACfzlvfOYnwp4ryn,https://api.spotify.com/v1/tracks/51ndwDACfzlvfOYnwp4ryn,https://api.spotify.com/v1/audio-analysis/51ndwDACfzlvfOYnwp4ryn,348933.0,4.0
Matt Redman,You Never Let Go,3NNm7maZCjauZbXTsbXRj2,0.364,0.714,11.0,-7.125,1.0,0.042,0.0816,1.02e-05,0.123,0.23,157.966,audio_features,spotify:track:3NNm7maZCjauZbXTsbXRj2,https://api.spotify.com/v1/tracks/3NNm7maZCjauZbXTsbXRj2,https://api.spotify.com/v1/audio-analysis/3NNm7maZCjauZbXTsbXRj2,287427.0,4.0
Matt Redman,Your Grace Finds Me - Live,1ExpEXUOW2KzpfV0v8iWUp,0.455,0.715,10.0,-5.614,1.0,0.0259,0.0998,4.78e-06,0.897,0.342,76.494,audio_features,spotify:track:1ExpEXUOW2KzpfV0v8iWUp,https://api.spotify.com/v1/tracks/1ExpEXUOW2KzpfV0v8iWUp,https://api.spotify.com/v1/audio-analysis/1ExpEXUOW2KzpfV0v8iWUp,340827.0,4.0
